  -2.50000000     ,   1.43992411E-05 ,   506500.000     ,   506500.000    
  -2.49000001     ,   1.43992411E-05 ,   506500.000     ,   506500.000    
  -2.48000002     ,   1.43992411E-05 ,   506500.000     ,   506500.000    
  -2.47000003     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.46000004     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.45000005     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.44000006     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.43000007     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.42000008     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.41000009     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.40000010     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.39000010     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.38000011     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.36999989     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.35999990     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.34999990     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.33999991     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.32999992     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.31999993     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.30999994     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.29999995     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.28999996     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.27999997     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.26999998     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.25999999     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.25000000     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.24000001     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.23000002     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.22000003     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.21000004     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.20000005     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.19000006     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.18000007     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.17000008     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.16000009     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.15000010     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.14000010     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.13000011     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.11999989     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.11000013     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.09999990     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.08999991     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.07999992     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.06999993     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.05999994     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.04999995     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.03999996     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.02999997     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.01999998     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.00999999     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -2.00000000     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.99000001     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.98000002     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.97000003     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.96000004     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.95000005     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.94000006     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.93000007     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.92000008     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.91000009     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.90000010     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.88999999     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.88000000     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.87000000     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.86000001     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.85000002     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.84000003     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.83000004     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.81999993     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.80999994     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.79999995     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.78999996     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.77999997     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.76999998     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.75999999     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.75000000     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.74000001     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.73000002     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.72000003     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.71000004     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.70000005     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.69000006     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.68000007     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.67000008     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.66000009     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.65000010     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.64000010     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.63000000     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.62000000     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.61000001     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.60000002     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.59000003     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.58000004     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.56999993     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.55999994     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.54999995     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.53999996     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
  -1.52999997     ,   1.43992411E-05 ,   506500.031     ,   506500.000    
